ano;mes;bioma;psn_g_c_m2;et_mm;pet_mm;ida;lst_dia_c;precip_mm;area_queimada_ha;oni;fonte
2012;9;Mata Atlântica;141,9916;89,9004;;0,4306;31,2325;22,62;4075,0;0,37;planilha Benfica 2001-2020 corrigida
2012;10;Caatinga;34,4619;24,2815;;0,1028;41,8367;13,99;109400,0;0,28;planilha Benfica 2001-2020 corrigida
2012;10;Cerrado;28,9739;30,7225;;0,1221;43,025;27,03;369975,0;0,28;planilha Benfica 2001-2020 corrigida
2012;10;Mata Atlântica;119,9172;90,1293;;0,4162;35,06;54,14;7650,0;0,28;planilha Benfica 2001-2020 corrigida
2012;11;Caatinga;83,3726;65,7088;;0,3255;34,9267;158,31;8775,0;0,13;planilha Benfica 2001-2020 corrigida
2012;11;Cerrado;85,7348;82,4958;;0,5568;34,9425;331,54;26075,0;0,13;planilha Benfica 2001-2020 corrigida
2012;11;Mata Atlântica;133,7942;103,8811;;0,5126;32,045;195,41;850,0;0,13;planilha Benfica 2001-2020 corrigida
2012;12;Caatinga;89,9553;66,1741;;0,2674;36,2967;16,43;29650,0;-0,03;planilha Benfica 2001-2020 corrigida
2012;12;Cerrado;113,2944;86,2964;;0,366;36,2325;56,38;21650,0;-0,03;planilha Benfica 2001-2020 corrigida
2012;12;Mata Atlântica;132,9831;105,8971;;0,4155;33,2625;7,1;5975,0;-0,03;planilha Benfica 2001-2020 corrigida
2013;1;Caatinga;72,9151;58,9357;;0,2866;35,6733;139,27;4450,0;-0,24;planilha Benfica 2001-2020 corrigida
2013;1;Cerrado;103,3536;86,6894;;0,4872;32,4167;310,51;1800,0;-0,24;planilha Benfica 2001-2020 corrigida
2013;1;Mata Atlântica;114,9082;90,3613;;0,4504;32,3333;122,11;4525,0;-0,24;planilha Benfica 2001-2020 corrigida
2013;2;Caatinga;117,632;82,8561;;0,3149;33,555;11,88;2125,0;-0,28;planilha Benfica 2001-2020 corrigida
2013;2;Cerrado;157,8855;132,5904;;0,5326;31,8975;56,14;13500,0;-0,28;planilha Benfica 2001-2020 corrigida
2013;2;Mata Atlântica;143,6344;110,4645;;0,4466;32,2075;44,44;5525,0;-0,28;planilha Benfica 2001-2020 corrigida
2013;3;Caatinga;72,4323;56,174;;0,222;35,3075;42,95;4550,0;-0,23;planilha Benfica 2001-2020 corrigida
2013;3;Cerrado;116,5268;108,1318;;0,4738;32,3025;145,22;13100,0;-0,23;planilha Benfica 2001-2020 corrigida
2013;3;Mata Atlântica;122,3324;101,9256;;0,4173;34,09;27,18;10925,0;-0,23;planilha Benfica 2001-2020 corrigida
2013;4;Caatinga;79,4457;63,2881;;0,2989;31,75;55,83;425,0;-0,2;planilha Benfica 2001-2020 corrigida
2013;4;Cerrado;124,3222;105,7708;;0,5206;30,36;110,16;5475,0;-0,2;planilha Benfica 2001-2020 corrigida
2013;4;Mata Atlântica;115,6472;102,929;;0,543;29,54;87,58;1225,0;-0,2;planilha Benfica 2001-2020 corrigida
2013;5;Caatinga;85,3722;53,04;;0,2807;32,005;15,44;275,0;-0,3;planilha Benfica 2001-2020 corrigida
2013;5;Cerrado;120,7658;81,2044;;0,4059;31,3375;9,77;4675,0;-0,3;planilha Benfica 2001-2020 corrigida
2013;5;Mata Atlântica;133,0986;112,3926;;0,6111;27,0725;49,56;2000,0;-0,3;planilha Benfica 2001-2020 corrigida
2013;6;Caatinga;77,1762;40,6858;;0,2314;31,84;22,54;850,0;-0,38;planilha Benfica 2001-2020 corrigida
2013;6;Cerrado;98,0369;61,1562;;0,3272;30,8475;7,05;17475,0;-0,38;planilha Benfica 2001-2020 corrigida
2013;6;Mata Atlântica;129,118;101,4119;;0,6393;25,785;94,19;1725,0;-0,38;planilha Benfica 2001-2020 corrigida
2013;7;Caatinga;73,2263;35,7336;;0,1987;32,12;33,14;1700,0;-0,45;planilha Benfica 2001-2020 corrigida
2013;7;Cerrado;83,2389;40,5365;;0,1952;32,125;1,0;19450,0;-0,45;planilha Benfica 2001-2020 corrigida
2013;7;Mata Atlântica;136,4032;98,9446;;0,6007;25,8925;99,58;4275,0;-0,45;planilha Benfica 2001-2020 corrigida
2013;8;Caatinga;68,8053;33,7944;;0,1681;34,3425;20,19;1100,0;-0,34;planilha Benfica 2001-2020 corrigida
2013;8;Cerrado;65,3884;31,7046;;0,1343;34,5625;0,85;42225,0;-0,34;planilha Benfica 2001-2020 corrigida
2013;8;Mata Atlântica;147,1414;99,0186;;0,5608;27,55;99,93;900,0;-0,34;planilha Benfica 2001-2020 corrigida
2013;9;Caatinga;47,9365;25,415;;0,1068;38,16;12,47;47275,0;-0,32;planilha Benfica 2001-2020 corrigida
2013;9;Cerrado;32,7447;25,3317;;0,0967;39,5425;7,3;145950,0;-0,32;planilha Benfica 2001-2020 corrigida
2013;9;Mata Atlântica;147,4729;101,8542;;0,4733;30,3225;76,44;4025,0;-0,32;planilha Benfica 2001-2020 corrigida
2013;10;Caatinga;52,3527;31,6534;;0,1304;38,69;39,92;27900,0;-0,14;planilha Benfica 2001-2020 corrigida
2013;10;Cerrado;64,9054;49,7323;;0,2094;38,4975;73,84;117200,0;-0,14;planilha Benfica 2001-2020 corrigida
2013;10;Mata Atlântica;142,8279;103,5059;;0,4805;30,9475;97,06;3250,0;-0,14;planilha Benfica 2001-2020 corrigida
2013;11;Caatinga;60,8125;48,5902;;0,2064;37,05;92,14;3400,0;-0,12;planilha Benfica 2001-2020 corrigida
2013;11;Cerrado;91,173;80,4867;;0,3498;35,8575;184,23;7775,0;-0,12;planilha Benfica 2001-2020 corrigida
2013;11;Mata Atlântica;140,9087;115,9329;;0,4862;32,43;138,52;325,0;-0,12;planilha Benfica 2001-2020 corrigida
2013;12;Caatinga;75,8736;74,1385;;0,4414;34,0675;217,16;200,0;-0,11;planilha Benfica 2001-2020 corrigida
2013;12;Cerrado;93,2522;91,7319;;0,6239;32,3625;331,66;1675,0;-0,11;planilha Benfica 2001-2020 corrigida
2013;12;Mata Atlântica;100,8188;100,6753;;0,6087;31,7475;209,16;75,0;-0,11;planilha Benfica 2001-2020 corrigida
2014;1;Caatinga;134,6564;96,7676;;0,4331;31,9667;14,74;800,0;-0,24;planilha Benfica 2001-2020 corrigida
2014;1;Cerrado;139,3065;112,3337;;0,5502;32,9233;59,63;3575,0;-0,24;planilha Benfica 2001-2020 corrigida
2014;1;Mata Atlântica;167,0104;124,3078;;0,5685;30,5833;56,71;375,0;-0,24;planilha Benfica 2001-2020 corrigida
2014;2;Caatinga;126,2668;82,1971;;0,3544;32,6475;54,72;50,0;-0,21;planilha Benfica 2001-2020 corrigida
2014;2;Cerrado;144,7045;117,7625;;0,5668;30,805;104,01;2425,0;-0,21;planilha Benfica 2001-2020 corrigida
2014;2;Mata Atlântica;175,8002;126,0371;;0,5186;29,9825;81,6;150,0;-0,21;planilha Benfica 2001-2020 corrigida
2014;3;Caatinga;115,9464;82,6051;;0,3871;32,0875;67,33;350,0;-0,02;planilha Benfica 2001-2020 corrigida
2014;3;Cerrado;133,1874;124,182;;0,634;30,5525;159,9;10125,0;-0,02;planilha Benfica 2001-2020 corrigida
2014;3;Mata Atlântica;147,848;111,0503;;0,548;29,6225;109,0;225,0;-0,02;planilha Benfica 2001-2020 corrigida
2014;4;Caatinga;108,9511;83,6051;;0,3781;31,5425;90,61;400,0;0,25;planilha Benfica 2001-2020 corrigida
2014;4;Cerrado;138,7966;118,1395;;0,5499;30,3425;96,42;13725,0;0,25;planilha Benfica 2001-2020 corrigida
2014;4;Mata Atlântica;129,0555;115,1318;;0,5307;28,86;54,74;575,0;0,25;planilha Benfica 2001-2020 corrigida
2014;5;Caatinga;110,2552;68,3022;;0,3462;30,4475;29,9;225,0;0,35;planilha Benfica 2001-2020 corrigida
2014;5;Cerrado;140,9309;99,7584;;0,5089;29,8225;19,86;3900,0;0,35;planilha Benfica 2001-2020 corrigida
2014;5;Mata Atlântica;127,0025;105,7208;;0,5761;27,4425;65,85;3525,0;0,35;planilha Benfica 2001-2020 corrigida
2014;6;Caatinga;88,9482;46,1363;;0,2592;30,59;16,83;100,0;0,22;planilha Benfica 2001-2020 corrigida
2014;6;Cerrado;117,1547;68,3591;;0,3687;30,0725;2,33;11250,0;0,22;planilha Benfica 2001-2020 corrigida
2014;6;Mata Atlântica;123,0385;92,8232;;0,6172;25,76;100,21;725,0;0,22;planilha Benfica 2001-2020 corrigida
2014;7;Caatinga;77,0165;38,4097;;0,2229;31,3575;32,73;1100,0;0,07;planilha Benfica 2001-2020 corrigida
2014;7;Cerrado;95,4317;50,2398;;0,265;30,8725;0,28;14525,0;0,07;planilha Benfica 2001-2020 corrigida
2014;7;Mata Atlântica;130,0969;91,3311;;0,6006;25,4925;122,74;0,0;0,07;planilha Benfica 2001-2020 corrigida
2014;8;Caatinga;70,5578;33,5715;;0,1577;33,7;11,64;5475,0;0,07;planilha Benfica 2001-2020 corrigida
2014;8;Cerrado;72,2344;32,1696;;0,1334;35,22;0,36;39350,0;0,07;planilha Benfica 2001-2020 corrigida
2014;8;Mata Atlântica;148,8024;95,7068;;0,5007;27,5225;40,13;500,0;0,07;planilha Benfica 2001-2020 corrigida
2014;9;Caatinga;58,0798;27,2041;;0,1136;37,4675;13,52;296550,0;0,24;planilha Benfica 2001-2020 corrigida
2014;9;Cerrado;52,9397;28,4477;;0,1042;39,12;6,41;256650,0;0,24;planilha Benfica 2001-2020 corrigida
2014;9;Mata Atlântica;134,2692;86,0067;;0,4219;31,2025;36,28;13400,0;0,24;planilha Benfica 2001-2020 corrigida
2014;10;Caatinga;47,4185;27,0043;;0,1107;39,86;33,71;31350,0;0,51;planilha Benfica 2001-2020 corrigida
2014;10;Cerrado;49,8635;39,3257;;0,155;40,87;65,16;456450,0;0,51;planilha Benfica 2001-2020 corrigida
2014;10;Mata Atlântica;131,9059;86,8816;;0,4197;33,695;93,47;12250,0;0,51;planilha Benfica 2001-2020 corrigida
2014;11;Caatinga;96,9173;73,1901;;0,3399;34,65;140,96;2325,0;0,7;planilha Benfica 2001-2020 corrigida
2014;11;Cerrado;97,0813;88,0092;;0,4613;35,115;218,17;45825,0;0,7;planilha Benfica 2001-2020 corrigida
2014;11;Mata Atlântica;139,9586;107,2122;;0,5427;32,9425;145,76;1325,0;0,7;planilha Benfica 2001-2020 corrigida
2014;12;Caatinga;110,7855;82,0148;;0,396;32,295;120,86;10000,0;0,8;planilha Benfica 2001-2020 corrigida
2014;12;Cerrado;114,0495;94,6158;;0,5225;33,5475;202,25;36450,0;0,8;planilha Benfica 2001-2020 corrigida
2014;12;Mata Atlântica;142,2141;107,6334;;0,5212;30,875;148,52;1500,0;0,8;planilha Benfica 2001-2020 corrigida
2015;1;Caatinga;102,3724;81,3153;;0,3415;33,4233;19,55;4025,0;0,73;planilha Benfica 2001-2020 corrigida
2015;1;Cerrado;134,9265;100,3992;;0,4271;34,5933;74,71;16500,0;0,73;planilha Benfica 2001-2020 corrigida
2015;1;Mata Atlântica;142,7573;106,9914;;0,453;31,7586;33,18;2225,0;0,73;planilha Benfica 2001-2020 corrigida
2015;2;Caatinga;96,1016;80,1386;;0,3536;33,9825;115,6;100,0;0,65;planilha Benfica 2001-2020 corrigida
2015;2;Cerrado;128,8965;117,4179;;0,5452;31,6675;155,8;3400,0;0,65;planilha Benfica 2001-2020 corrigida
2015;2;Mata Atlântica;125,4871;102,1238;;0,4416;31,5175;120,37;1375,0;0,65;planilha Benfica 2001-2020 corrigida
2015;3;Caatinga;102,8296;80,8326;;0,3448;32,9175;44,35;125,0;0,72;planilha Benfica 2001-2020 corrigida
2015;3;Cerrado;128,2967;119,7536;;0,5704;31,04;134,56;8775,0;0,72;planilha Benfica 2001-2020 corrigida
2015;3;Mata Atlântica;116,1842;109,8127;;0,4825;30,6225;70,54;2025,0;0,72;planilha Benfica 2001-2020 corrigida
2015;4;Caatinga;88,4401;74,7948;;0,3482;33,0225;107,09;0,0;0,86;planilha Benfica 2001-2020 corrigida
2015;4;Cerrado;116,6306;108,8859;;0,5469;30,1878;216,52;9675,0;0,86;planilha Benfica 2001-2020 corrigida
2015;4;Mata Atlântica;104,7385;106,5331;;0,535;30,645;91,95;1025,0;0,86;planilha Benfica 2001-2020 corrigida
2015;5;Caatinga;107,581;72,3203;;0,3946;30,29;43,31;1350,0;1,04;planilha Benfica 2001-2020 corrigida
2015;5;Cerrado;143,1704;104,8839;;0,5534;29,2975;22,35;6750,0;1,04;planilha Benfica 2001-2020 corrigida
2015;5;Mata Atlântica;121,0026;102,6835;;0,6481;26,8775;134,36;2825,0;1,04;planilha Benfica 2001-2020 corrigida
2015;6;Caatinga;92,4812;54,1759;;0,3407;30,34;41,79;525,0;1,19;planilha Benfica 2001-2020 corrigida
2015;6;Cerrado;122,178;75,7157;;0,4315;29,7975;1,58;9200,0;1,19;planilha Benfica 2001-2020 corrigida
2015;6;Mata Atlântica;122,9391;102,5137;;0,6674;25,185;166,74;1925,0;1,19;planilha Benfica 2001-2020 corrigida
2015;7;Caatinga;85,5256;43,6724;;0,2508;31,49;26,82;825,0;1,44;planilha Benfica 2001-2020 corrigida
2015;7;Cerrado;99,1457;50,8106;;0,2664;31,3825;0,59;20525,0;1,44;planilha Benfica 2001-2020 corrigida
2015;7;Mata Atlântica;136,122;98,6724;;0,628;25,2125;76,51;900,0;1,44;planilha Benfica 2001-2020 corrigida
2015;8;Caatinga;71,3619;35,4032;;0,1657;33,89;22,62;18550,0;1,73;planilha Benfica 2001-2020 corrigida
2015;8;Cerrado;72,2481;32,9872;;0,1385;35,3875;0,64;42600,0;1,73;planilha Benfica 2001-2020 corrigida
2015;8;Mata Atlântica;150,4823;103,1437;;0,5411;27,2475;68,7;2300,0;1,73;planilha Benfica 2001-2020 corrigida
2015;9;Caatinga;44,7265;25,0622;;0,1005;39,15;4,48;296550,0;2,02;planilha Benfica 2001-2020 corrigida
2015;9;Cerrado;23,8423;21,0782;;0,0765;41,6225;2,43;529975,0;2,02;planilha Benfica 2001-2020 corrigida
2015;9;Mata Atlântica;142,5295;102,2962;;0,4249;33,4625;17,49;13400,0;2,02;planilha Benfica 2001-2020 corrigida
2015;10;Caatinga;35,2638;22,6336;;0,085;41,495;12,76;142075,0;2,28;planilha Benfica 2001-2020 corrigida
2015;10;Cerrado;27,6535;27,9194;;0,1013;43,46;36,0;538675,0;2,28;planilha Benfica 2001-2020 corrigida
2015;10;Mata Atlântica;124,4155;94,7003;;0,36;36,2425;23,22;20275,0;2,28;planilha Benfica 2001-2020 corrigida
2015;11;Caatinga;35,1692;32,6484;;0,133;41,1175;47,32;44050,0;2,45;planilha Benfica 2001-2020 corrigida
2015;11;Cerrado;62,2044;66,1495;;0,3074;39,4775;136,83;96700,0;2,45;planilha Benfica 2001-2020 corrigida
2015;11;Mata Atlântica;89,4041;93,1407;;0,3774;37,2975;34,93;23875,0;2,45;planilha Benfica 2001-2020 corrigida
2015;12;Caatinga;39,2165;33,2098;;0,1362;38,955;11,29;37200,0;2,59;planilha Benfica 2001-2020 corrigida
2015;12;Cerrado;68,4525;57,1991;;0,2414;37,61;40,62;66400,0;2,59;planilha Benfica 2001-2020 corrigida
2015;12;Mata Atlântica;94,9355;81,1255;;0,3415;36,595;18,35;65850,0;2,59;planilha Benfica 2001-2020 corrigida
2016;1;Caatinga;63,7633;62,2706;;0,3917;33,62;391,06;1925,0;2,5;planilha Benfica 2001-2020 corrigida
2016;1;Cerrado;77,0069;77,631;;0,5609;30,54;488,67;10100,0;2,5;planilha Benfica 2001-2020 corrigida
2016;1;Mata Atlântica;79,1786;80,559;;0,4843;33,5167;254,78;3550,0;2,5;planilha Benfica 2001-2020 corrigida
2016;2;Caatinga;157,9442;119,5707;;0,4613;31,1975;26,02;525,0;2,21;planilha Benfica 2001-2020 corrigida
2016;2;Cerrado;166,4037;131,4216;;0,5094;31,895;37,41;5525,0;2,21;planilha Benfica 2001-2020 corrigida
2016;2;Mata Atlântica;149,1057;125,6449;;0,4755;29,9075;27,26;5375,0;2,21;planilha Benfica 2001-2020 corrigida
2016;3;Caatinga;103,8888;87,3378;;0,3408;32,7975;13,15;0,0;1,69;planilha Benfica 2001-2020 corrigida
2016;3;Cerrado;120,1762;106,7799;;0,4192;32,865;73,77;6475,0;1,69;planilha Benfica 2001-2020 corrigida
2016;3;Mata Atlântica;121,389;100,5753;;0,411;32,6975;35,97;1050,0;1,69;planilha Benfica 2001-2020 corrigida
2016;4;Caatinga;74,5405;60,0239;;0,2635;32,9325;9,83;1150,0;1,11;planilha Benfica 2001-2020 corrigida
2016;4;Cerrado;86,9912;71,7632;;0,3111;33,1675;9,49;15675,0;1,11;planilha Benfica 2001-2020 corrigida
2016;4;Mata Atlântica;106,074;91,1215;;0,4217;32,0775;33,95;1525,0;1,11;planilha Benfica 2001-2020 corrigida
2016;5;Caatinga;62,9337;44,6692;;0,2266;32,315;23,93;0,0;0,57;planilha Benfica 2001-2020 corrigida
2016;5;Cerrado;69,3422;49,4358;;0,2395;32,84;2,49;5500,0;0,57;planilha Benfica 2001-2020 corrigida
2016;5;Mata Atlântica;99,7671;84,9908;;0,4865;30,65;58,88;3400,0;0,57;planilha Benfica 2001-2020 corrigida
2016;6;Caatinga;69,5611;40,3299;;0,2216;31,05;14,14;100,0;0,09;planilha Benfica 2001-2020 corrigida
2016;6;Cerrado;68,4483;39,3956;;0,1996;31,3225;4,38;19475,0;0,09;planilha Benfica 2001-2020 corrigida
2016;6;Mata Atlântica;99,0292;81,7736;;0,5257;27,8275;52,39;975,0;0,09;planilha Benfica 2001-2020 corrigida
2016;7;Caatinga;75,075;34,7738;;0,1839;31,55;9,96;850,0;-0,19;planilha Benfica 2001-2020 corrigida
2016;7;Cerrado;64,2507;29,4594;;0,1371;32,9125;0,42;15725,0;-0,19;planilha Benfica 2001-2020 corrigida
2016;7;Mata Atlântica;127,4579;87,917;;0,5508;26,99;58,05;125,0;-0,19;planilha Benfica 2001-2020 corrigida
2016;8;Caatinga;59,15;28,9743;;0,1377;34,6825;15,52;17200,0;-0,34;planilha Benfica 2001-2020 corrigida
2016;8;Cerrado;37,3717;22,1237;;0,09;36,63;1,5;51550,0;-0,34;planilha Benfica 2001-2020 corrigida
2016;8;Mata Atlântica;135,9674;88,0955;;0,4897;29,215;59,02;325,0;-0,34;planilha Benfica 2001-2020 corrigida
2016;9;Caatinga;49,5285;27,818;;0,1207;37,7975;18,96;43350,0;-0,42;planilha Benfica 2001-2020 corrigida
2016;9;Cerrado;29,67;26,5393;;0,1075;39,15;25,89;138075,0;-0,42;planilha Benfica 2001-2020 corrigida
2016;9;Mata Atlântica;133,1877;87,4569;;0,4468;33,27;55,63;900,0;-0,42;planilha Benfica 2001-2020 corrigida
2016;10;Caatinga;57,13;35,3246;;0,1372;38,775;39,18;23950,0;-0,51;planilha Benfica 2001-2020 corrigida
2016;10;Cerrado;49,2274;41,1904;;0,1515;39,995;66,4489;50450,0;-0,51;planilha Benfica 2001-2020 corrigida
2016;10;Mata Atlântica;143,8056;103,3198;;0,4427;31,7025;111,07;625,0;-0,51;planilha Benfica 2001-2020 corrigida
2016;11;Caatinga;80,182;67,1872;;0,3029;36,96;93,28;23950,0;-0,49;planilha Benfica 2001-2020 corrigida
2016;11;Cerrado;95,0034;89,0595;;0,4493;35,885;154,85;50725,0;-0,49;planilha Benfica 2001-2020 corrigida
2016;11;Mata Atlântica;121,8979;108,917;;0,5224;33,54;150,81;625,0;-0,49;planilha Benfica 2001-2020 corrigida
2016;12;Caatinga;92,3697;68,1944;;0,2972;34,0875;47,09;3500,0;-0,37;planilha Benfica 2001-2020 corrigida
2016;12;Cerrado;119,0027;93,9744;;0,4468;33,1075;110,93;9300,0;-0,37;planilha Benfica 2001-2020 corrigida
2016;12;Mata Atlântica;125,1807;108,8797;;0,4934;32,1775;73,2;950,0;-0,37;planilha Benfica 2001-2020 corrigida
2017;1;Caatinga;73,998;54,1576;;0,2221;35,94;17,97;5200,0;-0,08;planilha Benfica 2001-2020 corrigida
2017;1;Cerrado;102,5982;87,5746;;0,3915;34,5133;88,11;2250,0;-0,08;planilha Benfica 2001-2020 corrigida
2017;1;Mata Atlântica;131,0244;102,153;;0,4213;33,6733;14,29;975,0;-0,08;planilha Benfica 2001-2020 corrigida
2017;2;Caatinga;80,5772;60,5446;;0,2839;33,9375;80,43;75,0;0,08;planilha Benfica 2001-2020 corrigida
2017;2;Cerrado;129,8955;118,7085;;0,6064;30,295;214,83;2275,0;0,08;planilha Benfica 2001-2020 corrigida
2017;2;Mata Atlântica;124,3516;89,1826;;0,4186;30,6175;109,14;25,0;0,08;planilha Benfica 2001-2020 corrigida
2017;3;Caatinga;88,6326;64,159;;0,2727;34,8125;72,62;1450,0;0,27;planilha Benfica 2001-2020 corrigida
2017;3;Cerrado;132,4033;116,8571;;0,5374;31,605;140,19;17450,0;0,27;planilha Benfica 2001-2020 corrigida
2017;3;Mata Atlântica;110,5155;100,92;;0,4401;32,07;121,81;0,0;0,27;planilha Benfica 2001-2020 corrigida
2017;4;Caatinga;100,5546;72,0903;;0,3227;31,7525;52,54;300,0;0,32;planilha Benfica 2001-2020 corrigida
2017;4;Cerrado;140,801;113,1994;;0,5039;30,8125;56,69;5725,0;0,32;planilha Benfica 2001-2020 corrigida
2017;4;Mata Atlântica;129,8028;114,5805;;0,5362;28,7;102,68;0,0;0,32;planilha Benfica 2001-2020 corrigida
2017;5;Caatinga;82,0971;50,9468;;0,2557;32,6625;27,23;475,0;0,35;planilha Benfica 2001-2020 corrigida
2017;5;Cerrado;120,766;78,5971;;0,3795;31,53;15,53;10675,0;0,35;planilha Benfica 2001-2020 corrigida
2017;5;Mata Atlântica;126,4993;114,8933;;0,6209;27,2075;93,53;0,0;0,35;planilha Benfica 2001-2020 corrigida
2017;6;Caatinga;77,1314;37,4143;;0,2194;31,6075;25,19;0,0;0,32;planilha Benfica 2001-2020 corrigida
2017;6;Cerrado;98,1813;48,0004;;0,2384;31,03;1,11;7125,0;0,32;planilha Benfica 2001-2020 corrigida
2017;6;Mata Atlântica;127,4372;101,5652;;0,6099;25,8725;91,68;0,0;0,32;planilha Benfica 2001-2020 corrigida
2017;7;Caatinga;80,7345;34,1794;;0,1961;30,195;34,12;1550,0;0,14;planilha Benfica 2001-2020 corrigida
2017;7;Cerrado;95,8861;36,0696;;0,1772;30,215;2,4;6700,0;0,14;planilha Benfica 2001-2020 corrigida
2017;7;Mata Atlântica;127,0809;88,1033;;0,5932;23,6825;117,86;675,0;0,14;planilha Benfica 2001-2020 corrigida
2017;8;Caatinga;63,8143;28,1127;;0,1381;34,59;7,64;7650,0;-0,07;planilha Benfica 2001-2020 corrigida
2017;8;Cerrado;54,0188;24,8205;;0,1012;35,96;0,46;60275,0;-0,07;planilha Benfica 2001-2020 corrigida
2017;8;Mata Atlântica;149,1892;97,1595;;0,5236;26,325;38,85;1825,0;-0,07;planilha Benfica 2001-2020 corrigida
2017;9;Caatinga;62,0599;26,8421;;0,1219;37,4125;36,63;33275,0;-0,23;planilha Benfica 2001-2020 corrigida
2017;9;Cerrado;42,4512;22,6191;;0,0848;39,2225;4,4;109250,0;-0,23;planilha Benfica 2001-2020 corrigida
2017;9;Mata Atlântica;145,0406;90,5776;;0,4771;29,1425;74,5;10625,0;-0,23;planilha Benfica 2001-2020 corrigida
2017;10;Caatinga;42,6394;27,5421;;0,1137;39,935;9,95;76225,0;-0,44;planilha Benfica 2001-2020 corrigida
2017;10;Cerrado;19,862;28,0835;;0,1131;41,7275;23,47;299000,0;-0,44;planilha Benfica 2001-2020 corrigida
2017;10;Mata Atlântica;131,0576;96,7302;;0,4381;32,8725;19,0;1550,0;-0,44;planilha Benfica 2001-2020 corrigida
2017;11;Caatinga;73,6934;57,585;;0,2543;37,255;82,51;4475,0;-0,61;planilha Benfica 2001-2020 corrigida
2017;11;Cerrado;92,6114;79,4816;;0,4201;35,655;150,63;16800,0;-0,61;planilha Benfica 2001-2020 corrigida
2017;11;Mata Atlântica;121,3256;107,5246;;0,5035;32,2825;111,86;650,0;-0,61;planilha Benfica 2001-2020 corrigida
2017;12;Caatinga;82,2269;64,6049;;0,3016;34,77;83,01;1550,0;-0,76;planilha Benfica 2001-2020 corrigida
2017;12;Cerrado;108,6846;91,872;;0,4941;33,4925;156,77;12400,0;-0,76;planilha Benfica 2001-2020 corrigida
2017;12;Mata Atlântica;120,5378;104,7735;;0,5374;30,8075;141,9;25,0;-0,76;planilha Benfica 2001-2020 corrigida
2018;1;Caatinga;77,9109;60,4355;;0,2477;34,63;61,01;0,0;-0,71;planilha Benfica 2001-2020 corrigida
2018;1;Cerrado;128,9372;105,092;;0,4587;29,79;131,57;25,0;-0,71;planilha Benfica 2001-2020 corrigida
2018;1;Mata Atlântica;147,9492;114,7907;;0,4647;31,8233;51,88;1400,0;-0,71;planilha Benfica 2001-2020 corrigida
2018;2;Caatinga;106,6119;81,035;;0,3747;31,72;132,04;0,0;-0,67;planilha Benfica 2001-2020 corrigida
2018;2;Cerrado;140,5314;124,7567;;0,5967;29,2525;247,73;8775,0;-0,67;planilha Benfica 2001-2020 corrigida
2018;2;Mata Atlântica;132,6036;113,3054;;0,4987;30,7075;116,02;3075,0;-0,67;planilha Benfica 2001-2020 corrigida
2018;3;Caatinga;131,4366;106,8127;;0,4841;30,54;113,31;0,0;-0,55;planilha Benfica 2001-2020 corrigida
2018;3;Cerrado;141,6083;126,1787;;0,5988;29,965;170,84;24850,0;-0,55;planilha Benfica 2001-2020 corrigida
2018;3;Mata Atlântica;128,7107;118,7692;;0,5488;30,2075;115,23;1225,0;-0,55;planilha Benfica 2001-2020 corrigida
2018;4;Caatinga;133,6062;91,7534;;0,4456;29,6725;40,46;325,0;-0,35;planilha Benfica 2001-2020 corrigida
2018;4;Cerrado;147,4862;121,0768;;0,6068;29,525;70,22;4275,0;-0,35;planilha Benfica 2001-2020 corrigida
2018;4;Mata Atlântica;142,1788;109,6123;;0,5916;27,1475;114,8;800,0;-0,35;planilha Benfica 2001-2020 corrigida
2018;5;Caatinga;108,583;62,1336;;0,3237;31,075;26,92;800,0;-0,07;planilha Benfica 2001-2020 corrigida
2018;5;Cerrado;147,4493;89,6508;;0,4558;30,5675;3,71;1575,0;-0,07;planilha Benfica 2001-2020 corrigida
2018;5;Mata Atlântica;138,5633;112,9583;;0,6382;26,3125;104,09;0,0;-0,07;planilha Benfica 2001-2020 corrigida
2018;6;Caatinga;91,2363;44,9239;;0,2631;30,725;30,03;1175,0;0,13;planilha Benfica 2001-2020 corrigida
2018;6;Cerrado;118,8473;62,6245;;0,3415;30,53;2,17;6500,0;0,13;planilha Benfica 2001-2020 corrigida
2018;6;Mata Atlântica;131,0922;100,6346;;0,6436;25,3325;93,62;0,0;0,13;planilha Benfica 2001-2020 corrigida
2018;7;Caatinga;76,0308;31,4358;;0,1694;31,8;6,02;1150,0;0,2;planilha Benfica 2001-2020 corrigida
2018;7;Cerrado;95,9093;40,7077;;0,2018;32,0625;0,21;5575,0;0,2;planilha Benfica 2001-2020 corrigida
2018;7;Mata Atlântica;145,2983;99,9159;;0,5796;25,2775;43,24;1300,0;0,2;planilha Benfica 2001-2020 corrigida
2018;8;Caatinga;55,3436;25,9797;;0,1225;35,0225;8,15;8700,0;0,3;planilha Benfica 2001-2020 corrigida
2018;8;Cerrado;65,5493;34,5544;;0,1497;35,5425;8,14;23475,0;0,3;planilha Benfica 2001-2020 corrigida
2018;8;Mata Atlântica;133,9301;91,8734;;0,5051;28,3875;36,26;475,0;0,3;planilha Benfica 2001-2020 corrigida
2018;9;Caatinga;40,7598;21,4085;;0,0874;38,2075;4,42;33275,0;0,52;planilha Benfica 2001-2020 corrigida
2018;9;Cerrado;31,3004;25,6715;;0,0946;39,645;4,0;111525,0;0,52;planilha Benfica 2001-2020 corrigida
