ano,mes,bioma,variavel,fonte,planilha,gee,erro_pct
2012,6,Caatinga,psn_g_c_m2,GEE,59.6331,59.4526,-0.3027
2013,6,Mata Atlântica,psn_g_c_m2,GEE,129.118,129.7054,0.455
2013,6,Cerrado,psn_g_c_m2,GEE,98.0369,97.4625,-0.5859
2013,6,Caatinga,psn_g_c_m2,GEE,77.1762,76.8217,-0.4593
2014,6,Mata Atlântica,psn_g_c_m2,GEE,123.0385,123.614,0.4678
2014,6,Cerrado,psn_g_c_m2,GEE,117.1547,116.423,-0.6245
2014,6,Caatinga,psn_g_c_m2,GEE,88.9482,88.4822,-0.5239
2015,6,Mata Atlântica,psn_g_c_m2,GEE,122.9391,123.2206,0.229
2015,6,Cerrado,psn_g_c_m2,GEE,122.178,122.4541,0.226
2015,6,Caatinga,psn_g_c_m2,GEE,92.4812,92.2408,-0.2599
2016,6,Mata Atlântica,psn_g_c_m2,GEE,99.0292,99.5596,0.5356
2016,6,Cerrado,psn_g_c_m2,GEE,68.4483,68.3225,-0.1838
2016,6,Caatinga,psn_g_c_m2,GEE,69.5611,69.5138,-0.0679
2017,6,Mata Atlântica,psn_g_c_m2,GEE,127.4372,127.9068,0.3685
2017,6,Cerrado,psn_g_c_m2,GEE,98.1813,97.8212,-0.3668
2017,6,Caatinga,psn_g_c_m2,GEE,77.1314,76.857,-0.3557
2018,6,Mata Atlântica,psn_g_c_m2,GEE,131.0922,131.8158,0.552
2018,6,Cerrado,psn_g_c_m2,GEE,118.8473,118.4909,-0.2999
2018,6,Caatinga,psn_g_c_m2,GEE,91.2363,90.9069,-0.361
2019,6,Mata Atlântica,psn_g_c_m2,GEE,125.2465,125.4611,0.1714
2019,6,Cerrado,psn_g_c_m2,GEE,127.3459,126.6644,-0.5351
2019,6,Caatinga,psn_g_c_m2,GEE,96.8487,96.1937,-0.6764
2020,6,Mata Atlântica,psn_g_c_m2,GEE,140.8681,141.6425,0.5497
2020,6,Cerrado,psn_g_c_m2,GEE,151.0899,151.1364,0.0308
2020,6,Caatinga,psn_g_c_m2,GEE,138.3108,138.295,-0.0114
2001,7,Mata Atlântica,psn_g_c_m2,GEE,134.5885,135.6736,0.8063
2001,7,Cerrado,psn_g_c_m2,GEE,58.7605,58.6063,-0.2624
2001,7,Caatinga,psn_g_c_m2,GEE,75.4298,75.5775,0.1958
2002,7,Mata Atlântica,psn_g_c_m2,GEE,134.2708,135.3717,0.8199
2002,7,Cerrado,psn_g_c_m2,GEE,41.4363,41.3217,-0.2766
2002,7,Caatinga,psn_g_c_m2,GEE,68.5914,68.6364,0.0656
2003,7,Mata Atlântica,psn_g_c_m2,GEE,132.5619,133.6005,0.7835
2003,7,Cerrado,psn_g_c_m2,GEE,79.232,79.0959,-0.1717
2003,7,Caatinga,psn_g_c_m2,GEE,84.5967,84.6741,0.0915
2004,7,Mata Atlântica,psn_g_c_m2,GEE,143.4824,144.3252,0.5874
2004,7,Cerrado,psn_g_c_m2,GEE,97.0129,96.7911,-0.2287
2004,7,Caatinga,psn_g_c_m2,GEE,97.3043,97.1158,-0.1937
2005,7,Mata Atlântica,psn_g_c_m2,GEE,145.9437,146.6827,0.5064
2005,7,Cerrado,psn_g_c_m2,GEE,111.3333,111.0503,-0.2542
2005,7,Caatinga,psn_g_c_m2,GEE,104.585,104.3517,-0.2231
2006,7,Mata Atlântica,psn_g_c_m2,GEE,152.0145,152.9707,0.629
2006,7,Cerrado,psn_g_c_m2,GEE,111.7837,111.4647,-0.2853
2006,7,Caatinga,psn_g_c_m2,GEE,113.7655,113.4803,-0.2507
2007,7,Mata Atlântica,psn_g_c_m2,GEE,127.5693,128.3708,0.6283
2007,7,Cerrado,psn_g_c_m2,GEE,64.7132,64.4561,-0.3973
2007,7,Caatinga,psn_g_c_m2,GEE,78.2778,78.0823,-0.2497
2008,7,Mata Atlântica,psn_g_c_m2,GEE,138.9429,139.6319,0.4959
2008,7,Cerrado,psn_g_c_m2,GEE,93.8159,93.473,-0.3655
2008,7,Caatinga,psn_g_c_m2,GEE,96.6761,96.2649,-0.4253
2009,7,Mata Atlântica,psn_g_c_m2,GEE,152.0938,153.0417,0.6232
2009,7,Cerrado,psn_g_c_m2,GEE,129.2052,128.5139,-0.535
2009,7,Caatinga,psn_g_c_m2,GEE,110.506,110.0889,-0.3775
2010,7,Mata Atlântica,psn_g_c_m2,GEE,133.8174,134.824,0.7522
2010,7,Cerrado,psn_g_c_m2,GEE,105.9176,105.7176,-0.1888
2010,7,Caatinga,psn_g_c_m2,GEE,90.2814,90.3302,0.054
2011,7,Mata Atlântica,psn_g_c_m2,GEE,132.6612,133.5231,0.6497
2011,7,Cerrado,psn_g_c_m2,GEE,111.0923,111.042,-0.0453
2011,7,Caatinga,psn_g_c_m2,GEE,82.4741,82.3642,-0.1333
2012,7,Mata Atlântica,psn_g_c_m2,GEE,130.6114,131.4271,0.6245
2012,7,Cerrado,psn_g_c_m2,GEE,71.4069,71.1223,-0.3986
2012,7,Caatinga,psn_g_c_m2,GEE,65.3894,65.176,-0.3264
2013,7,Mata Atlântica,psn_g_c_m2,GEE,136.4032,137.0336,0.4622
2013,7,Cerrado,psn_g_c_m2,GEE,83.2389,82.8257,-0.4964
2013,7,Caatinga,psn_g_c_m2,GEE,73.2263,72.9292,-0.4057
2014,7,Mata Atlântica,psn_g_c_m2,GEE,130.0969,130.7382,0.4929
2014,7,Cerrado,psn_g_c_m2,GEE,95.4317,95.0226,-0.4287
2014,7,Caatinga,psn_g_c_m2,GEE,77.0165,76.7931,-0.2901
2015,7,Mata Atlântica,psn_g_c_m2,GEE,136.122,136.5133,0.2874
2015,7,Cerrado,psn_g_c_m2,GEE,99.1457,99.4073,0.2639
2015,7,Caatinga,psn_g_c_m2,GEE,85.5256,85.4579,-0.0791
2016,7,Mata Atlântica,psn_g_c_m2,GEE,127.4579,128.0572,0.4702
2016,7,Cerrado,psn_g_c_m2,GEE,64.2507,64.0901,-0.2499
2016,7,Caatinga,psn_g_c_m2,GEE,75.075,74.9347,-0.1868
2017,7,Mata Atlântica,psn_g_c_m2,GEE,127.0809,127.5524,0.371
2017,7,Cerrado,psn_g_c_m2,GEE,95.8861,95.5835,-0.3155
2017,7,Caatinga,psn_g_c_m2,GEE,80.7345,80.2979,-0.5407
2018,7,Mata Atlântica,psn_g_c_m2,GEE,145.2983,145.919,0.4272
2018,7,Cerrado,psn_g_c_m2,GEE,95.9093,95.5915,-0.3313
2018,7,Caatinga,psn_g_c_m2,GEE,76.0308,75.6141,-0.5481
2019,7,Mata Atlântica,psn_g_c_m2,GEE,127.589,128.1361,0.4288
2019,7,Cerrado,psn_g_c_m2,GEE,98.8926,98.3228,-0.5762
2019,7,Caatinga,psn_g_c_m2,GEE,82.9095,82.389,-0.6278
2020,7,Mata Atlântica,psn_g_c_m2,GEE,153.6151,154.5303,0.5958
2020,7,Cerrado,psn_g_c_m2,GEE,129.2939,129.3433,0.0382
2020,7,Caatinga,psn_g_c_m2,GEE,115.4155,115.4159,0.0003
2001,8,Mata Atlântica,psn_g_c_m2,GEE,140.5,141.8455,0.9576
2001,8,Cerrado,psn_g_c_m2,GEE,50.8428,50.8249,-0.0352
2001,8,Caatinga,psn_g_c_m2,GEE,70.8298,71.1243,0.4157
2002,8,Mata Atlântica,psn_g_c_m2,GEE,133.5572,134.7345,0.8815
2002,8,Cerrado,psn_g_c_m2,GEE,40.3546,40.3063,-0.1197
2002,8,Caatinga,psn_g_c_m2,GEE,62.0458,62.229,0.2952
2003,8,Mata Atlântica,psn_g_c_m2,GEE,139.4921,140.7141,0.876
2003,8,Cerrado,psn_g_c_m2,GEE,48.1191,48.0696,-0.1029
2003,8,Caatinga,psn_g_c_m2,GEE,66.4253,66.5686,0.2157
2004,8,Mata Atlântica,psn_g_c_m2,GEE,159.9698,161.0631,0.6835
2004,8,Cerrado,psn_g_c_m2,GEE,66.0485,65.9144,-0.203
2004,8,Caatinga,psn_g_c_m2,GEE,76.2025,76.11,-0.1214
2005,8,Mata Atlântica,psn_g_c_m2,GEE,152.3595,153.4524,0.7173
2005,8,Cerrado,psn_g_c_m2,GEE,74.648,74.434,-0.2867
2005,8,Caatinga,psn_g_c_m2,GEE,83.343,83.1827,-0.1923
2006,8,Mata Atlântica,psn_g_c_m2,GEE,156.428,157.5334,0.7067
2006,8,Cerrado,psn_g_c_m2,GEE,84.0617,83.8739,-0.2235
2006,8,Caatinga,psn_g_c_m2,GEE,87.4526,87.2618,-0.2182
2007,8,Mata Atlântica,psn_g_c_m2,GEE,138.1644,139.1782,0.7337
2007,8,Cerrado,psn_g_c_m2,GEE,59.9435,59.6782,-0.4426
2007,8,Caatinga,psn_g_c_m2,GEE,77.0992,76.883,-0.2804
2008,8,Mata Atlântica,psn_g_c_m2,GEE,139.051,139.9829,0.6702
2008,8,Cerrado,psn_g_c_m2,GEE,62.1248,61.8573,-0.4305
2008,8,Caatinga,psn_g_c_m2,GEE,73.6082,73.2695,-0.4602
2009,8,Mata Atlântica,psn_g_c_m2,GEE,150.0208,150.9963,0.6503
2009,8,Cerrado,psn_g_c_m2,GEE,101.8558,101.3507,-0.4959
2009,8,Caatinga,psn_g_c_m2,GEE,85.9998,85.5744,-0.4946
2010,8,Mata Atlântica,psn_g_c_m2,GEE,145.5178,146.7083,0.8181
2010,8,Cerrado,psn_g_c_m2,GEE,84.3884,84.1953,-0.2289
2010,8,Caatinga,psn_g_c_m2,GEE,84.5552,84.4895,-0.0777
2011,8,Mata Atlântica,psn_g_c_m2,GEE,148.1829,149.2232,0.702
2011,8,Cerrado,psn_g_c_m2,GEE,86.1671,86.0516,-0.1341
2011,8,Caatinga,psn_g_c_m2,GEE,69.5393,69.4502,-0.1282
2012,8,Mata Atlântica,psn_g_c_m2,GEE,139.7119,140.6581,0.6772
2012,8,Cerrado,psn_g_c_m2,GEE,61.6063,61.3829,-0.3627
2012,8,Caatinga,psn_g_c_m2,GEE,64.3662,64.125,-0.3748
2013,8,Mata Atlântica,psn_g_c_m2,GEE,147.1414,148.1786,0.7049
2013,8,Cerrado,psn_g_c_m2,GEE,65.3884,65.065,-0.4946
2013,8,Caatinga,psn_g_c_m2,GEE,68.8053,68.545,-0.3784
2014,8,Mata Atlântica,psn_g_c_m2,GEE,148.8024,149.994,0.8008
2014,8,Cerrado,psn_g_c_m2,GEE,72.2344,72.1173,-0.1621
2014,8,Caatinga,psn_g_c_m2,GEE,70.5578,70.5425,-0.0217
2015,8,Mata Atlântica,psn_g_c_m2,GEE,150.4823,150.8703,0.2579
2015,8,Cerrado,psn_g_c_m2,GEE,72.2481,72.2951,0.065
2015,8,Caatinga,psn_g_c_m2,GEE,71.3619,71.2493,-0.1578
2016,8,Mata Atlântica,psn_g_c_m2,GEE,135.9674,136.6128,0.4747
2016,8,Cerrado,psn_g_c_m2,GEE,37.3717,37.2234,-0.3969
2016,8,Caatinga,psn_g_c_m2,GEE,59.15,59.0244,-0.2124
2017,8,Mata Atlântica,psn_g_c_m2,GEE,149.1892,149.984,0.5327
2017,8,Cerrado,psn_g_c_m2,GEE,54.0188,53.6807,-0.626
2017,8,Caatinga,psn_g_c_m2,GEE,63.8143,63.3974,-0.6534
2018,8,Mata Atlântica,psn_g_c_m2,GEE,133.9301,134.5931,0.4951
2018,8,Cerrado,psn_g_c_m2,GEE,65.5493,65.06,-0.7464
2018,8,Caatinga,psn_g_c_m2,GEE,55.3436,54.8709,-0.8541
2019,8,Mata Atlântica,psn_g_c_m2,GEE,151.0641,151.6691,0.4005
2019,8,Cerrado,psn_g_c_m2,GEE,78.7859,78.1691,-0.7829
2019,8,Caatinga,psn_g_c_m2,GEE,75.6399,74.9706,-0.8848
2020,8,Mata Atlântica,psn_g_c_m2,GEE,159.6761,160.7843,0.694
2020,8,Cerrado,psn_g_c_m2,GEE,100.5396,100.5695,0.0298
2020,8,Caatinga,psn_g_c_m2,GEE,94.5333,94.5368,0.0038
2001,9,Mata Atlântica,psn_g_c_m2,GEE,148.309,149.9371,1.0978
2001,9,Cerrado,psn_g_c_m2,GEE,3.5982,3.4221,-4.8941
2001,9,Caatinga,psn_g_c_m2,GEE,49.1858,49.5002,0.6392
2002,9,Mata Atlântica,psn_g_c_m2,GEE,153.3703,154.9625,1.0381
2002,9,Cerrado,psn_g_c_m2,GEE,25.8219,25.7902,-0.1229
2002,9,Caatinga,psn_g_c_m2,GEE,56.0487,56.2908,0.4319
2003,9,Mata Atlântica,psn_g_c_m2,GEE,149.3302,150.7346,0.9404
2003,9,Cerrado,psn_g_c_m2,GEE,29.1111,29.0331,-0.268
2003,9,Caatinga,psn_g_c_m2,GEE,55.0721,55.2542,0.3307
2004,9,Mata Atlântica,psn_g_c_m2,GEE,154.0969,155.4196,0.8583
2004,9,Cerrado,psn_g_c_m2,GEE,34.4751,34.365,-0.3193
2004,9,Caatinga,psn_g_c_m2,GEE,58.7777,58.8247,0.0799
2005,9,Mata Atlântica,psn_g_c_m2,GEE,150.9853,152.1399,0.7647
2005,9,Cerrado,psn_g_c_m2,GEE,41.4428,41.3027,-0.338
2005,9,Caatinga,psn_g_c_m2,GEE,59.3145,59.2614,-0.0896
2006,9,Mata Atlântica,psn_g_c_m2,GEE,154.0615,155.279,0.7903
2006,9,Cerrado,psn_g_c_m2,GEE,66.4684,66.2888,-0.2702
2006,9,Caatinga,psn_g_c_m2,GEE,70.9813,70.9427,-0.0544
2007,9,Mata Atlântica,psn_g_c_m2,GEE,145.5809,146.7638,0.8125
2007,9,Cerrado,psn_g_c_m2,GEE,31.4346,31.2288,-0.6547
2007,9,Caatinga,psn_g_c_m2,GEE,61.1247,60.9181,-0.3381
2008,9,Mata Atlântica,psn_g_c_m2,GEE,130.074,131.0409,0.7434
2008,9,Cerrado,psn_g_c_m2,GEE,22.2526,22.0664,-0.8368
2008,9,Caatinga,psn_g_c_m2,GEE,49.9948,49.7134,-0.5629
2009,9,Mata Atlântica,psn_g_c_m2,GEE,150.1514,151.2,0.6984
2009,9,Cerrado,psn_g_c_m2,GEE,64.5458,64.2043,-0.529
2009,9,Caatinga,psn_g_c_m2,GEE,56.9216,56.6423,-0.4907
2010,9,Mata Atlântica,psn_g_c_m2,GEE,144.3295,145.8736,1.0698
2010,9,Cerrado,psn_g_c_m2,GEE,51.4466,51.3622,-0.1641
2010,9,Caatinga,psn_g_c_m2,GEE,61.5149,61.529,0.023
2011,9,Mata Atlântica,psn_g_c_m2,GEE,136.7715,137.984,0.8865
2011,9,Cerrado,psn_g_c_m2,GEE,57.5096,57.4335,-0.1323
2011,9,Caatinga,psn_g_c_m2,GEE,56.0459,55.9878,-0.1036
2012,9,Mata Atlântica,psn_g_c_m2,GEE,141.9916,143.1592,0.8223
2012,9,Cerrado,psn_g_c_m2,GEE,21.8017,21.6759,-0.5771
2012,9,Caatinga,psn_g_c_m2,GEE,47.3868,47.2413,-0.307
2013,9,Mata Atlântica,psn_g_c_m2,GEE,147.4729,148.6142,0.7739
2013,9,Cerrado,psn_g_c_m2,GEE,32.7447,32.619,-0.3839
2013,9,Caatinga,psn_g_c_m2,GEE,47.9365,47.9058,-0.064
2014,9,Mata Atlântica,psn_g_c_m2,GEE,134.2692,135.4406,0.8724
2014,9,Cerrado,psn_g_c_m2,GEE,52.9397,52.9052,-0.0651
2014,9,Caatinga,psn_g_c_m2,GEE,58.0798,58.0603,-0.0336
2015,9,Mata Atlântica,psn_g_c_m2,GEE,142.5295,143.4892,0.6734
2015,9,Cerrado,psn_g_c_m2,GEE,23.8423,23.8537,0.0478
2015,9,Caatinga,psn_g_c_m2,GEE,44.7265,44.6862,-0.0901
2016,9,Mata Atlântica,psn_g_c_m2,GEE,133.1877,134.193,0.7548
2016,9,Cerrado,psn_g_c_m2,GEE,29.67,29.6144,-0.1873
2016,9,Caatinga,psn_g_c_m2,GEE,49.5285,49.5537,0.0509
2017,9,Mata Atlântica,psn_g_c_m2,GEE,145.0406,146.0235,0.6777
2017,9,Cerrado,psn_g_c_m2,GEE,42.4512,42.2376,-0.5032
2017,9,Caatinga,psn_g_c_m2,GEE,62.0599,61.706,-0.5702
2018,9,Mata Atlântica,psn_g_c_m2,GEE,135.6918,136.6724,0.7227
2018,9,Cerrado,psn_g_c_m2,GEE,31.3004,31.0801,-0.7039
2018,9,Caatinga,psn_g_c_m2,GEE,40.7598,40.4188,-0.8366
2019,9,Mata Atlântica,psn_g_c_m2,GEE,152.2699,152.9456,0.4438
2019,9,Cerrado,psn_g_c_m2,GEE,44.541,44.2305,-0.697
2019,9,Caatinga,psn_g_c_m2,GEE,55.2345,54.7104,-0.9488
2020,9,Mata Atlântica,psn_g_c_m2,GEE,162.2092,163.4459,0.7624
2020,9,Cerrado,psn_g_c_m2,GEE,56.3721,56.4126,0.0718
2020,9,Caatinga,psn_g_c_m2,GEE,66.43,66.4375,0.0113
2001,10,Mata Atlântica,psn_g_c_m2,GEE,146.8706,148.2268,0.9234
2001,10,Cerrado,psn_g_c_m2,GEE,56.2363,56.4236,0.3331
2001,10,Caatinga,psn_g_c_m2,GEE,61.1511,61.3882,0.3878
2002,10,Mata Atlântica,psn_g_c_m2,GEE,136.1164,137.4912,1.01
2002,10,Cerrado,psn_g_c_m2,GEE,14.15,13.9994,-1.0641
2002,10,Caatinga,psn_g_c_m2,GEE,43.5983,43.7257,0.2923
2003,10,Mata Atlântica,psn_g_c_m2,GEE,137.1428,138.5085,0.9958
2003,10,Cerrado,psn_g_c_m2,GEE,43.445,43.4241,-0.048
2003,10,Caatinga,psn_g_c_m2,GEE,48.5393,48.7212,0.3748
2004,10,Mata Atlântica,psn_g_c_m2,GEE,51.3046,142.589,177.9266
2004,10,Cerrado,psn_g_c_m2,GEE,55.5294,55.456,-0.1321
2004,10,Caatinga,psn_g_c_m2,GEE,51.3046,51.3049,0.0007
2005,10,Mata Atlântica,psn_g_c_m2,GEE,139.3113,140.5711,0.9043
2005,10,Cerrado,psn_g_c_m2,GEE,29.6069,29.4048,-0.6827
2005,10,Caatinga,psn_g_c_m2,GEE,43.9978,43.8972,-0.2286
2006,10,Mata Atlântica,psn_g_c_m2,GEE,139.8648,140.8572,0.7095
2006,10,Cerrado,psn_g_c_m2,GEE,88.4258,88.2772,-0.168
2006,10,Caatinga,psn_g_c_m2,GEE,73.3461,73.292,-0.0738
2007,10,Mata Atlântica,psn_g_c_m2,GEE,131.4556,132.6525,0.9105
2007,10,Cerrado,psn_g_c_m2,GEE,3.2345,3.0374,-6.0925
2007,10,Caatinga,psn_g_c_m2,GEE,34.8773,34.6937,-0.5264
2008,10,Mata Atlântica,psn_g_c_m2,GEE,129.2888,130.3354,0.8095
2008,10,Cerrado,psn_g_c_m2,GEE,9.4492,9.262,-1.9815
2008,10,Caatinga,psn_g_c_m2,GEE,37.3287,37.0354,-0.7856
2009,10,Mata Atlântica,psn_g_c_m2,GEE,123.8425,124.8522,0.8153
2009,10,Cerrado,psn_g_c_m2,GEE,81.0363,80.6391,-0.4901
2009,10,Caatinga,psn_g_c_m2,GEE,80.6016,80.3958,-0.2553
2010,10,Mata Atlântica,psn_g_c_m2,GEE,130.2439,131.3345,0.8373
2010,10,Cerrado,psn_g_c_m2,GEE,61.2267,61.0676,-0.2598
2010,10,Caatinga,psn_g_c_m2,GEE,60.5541,60.4385,-0.1909
2011,10,Mata Atlântica,psn_g_c_m2,GEE,130.0654,131.2503,0.911
2011,10,Cerrado,psn_g_c_m2,GEE,88.4844,88.434,-0.057
2011,10,Caatinga,psn_g_c_m2,GEE,74.1519,74.1111,-0.055
2012,10,Mata Atlântica,psn_g_c_m2,GEE,119.9172,120.8989,0.8186
2012,10,Cerrado,psn_g_c_m2,GEE,28.9739,28.8732,-0.3475
2012,10,Caatinga,psn_g_c_m2,GEE,34.4619,34.3996,-0.1809
2013,10,Mata Atlântica,psn_g_c_m2,GEE,142.8279,144.0244,0.8377
2013,10,Cerrado,psn_g_c_m2,GEE,64.9054,64.9353,0.0461
2013,10,Caatinga,psn_g_c_m2,GEE,52.3527,52.5313,0.3412
2014,10,Mata Atlântica,psn_g_c_m2,GEE,131.9059,133.0314,0.8533
2014,10,Cerrado,psn_g_c_m2,GEE,49.8635,49.7965,-0.1345
2014,10,Caatinga,psn_g_c_m2,GEE,47.4185,47.2214,-0.4157
2015,10,Mata Atlântica,psn_g_c_m2,GEE,124.4155,125.4077,0.7975
2015,10,Cerrado,psn_g_c_m2,GEE,27.6535,27.5224,-0.4742
2015,10,Caatinga,psn_g_c_m2,GEE,35.2638,35.1819,-0.2322
2016,10,Mata Atlântica,psn_g_c_m2,GEE,143.8056,144.9246,0.7781
2016,10,Cerrado,psn_g_c_m2,GEE,49.2274,48.8804,-0.7049
2016,10,Caatinga,psn_g_c_m2,GEE,57.13,56.8705,-0.4543
2017,10,Mata Atlântica,psn_g_c_m2,GEE,131.0576,132.0946,0.7912
2017,10,Cerrado,psn_g_c_m2,GEE,19.862,19.6389,-1.1231
2017,10,Caatinga,psn_g_c_m2,GEE,42.6394,42.2028,-1.024
2018,10,Mata Atlântica,psn_g_c_m2,GEE,103.2792,103.9715,0.6703
2018,10,Cerrado,psn_g_c_m2,GEE,53.8714,53.4946,-0.6994
2018,10,Caatinga,psn_g_c_m2,GEE,40.9851,40.6049,-0.9277
2019,10,Mata Atlântica,psn_g_c_m2,GEE,132.7383,133.4715,0.5523
2019,10,Cerrado,psn_g_c_m2,GEE,43.9185,43.3435,-1.3093
2019,10,Caatinga,psn_g_c_m2,GEE,41.3117,40.7434,-1.3757
2020,10,Mata Atlântica,psn_g_c_m2,GEE,112.9258,113.7231,0.706
2020,10,Cerrado,psn_g_c_m2,GEE,58.9616,59.0083,0.0791
2020,10,Caatinga,psn_g_c_m2,GEE,49.2273,49.1932,-0.0693
2001,11,Mata Atlântica,psn_g_c_m2,GEE,140.9388,148.3619,5.2669
2001,11,Cerrado,psn_g_c_m2,GEE,71.9137,85.0236,18.2301
2001,11,Caatinga,psn_g_c_m2,GEE,62.2393,67.9367,9.1541
2002,11,Mata Atlântica,psn_g_c_m2,GEE,140.0782,141.4724,0.9953
2002,11,Cerrado,psn_g_c_m2,GEE,48.9093,48.9115,0.0046
2002,11,Caatinga,psn_g_c_m2,GEE,63.2278,63.3814,0.243
2003,11,Mata Atlântica,psn_g_c_m2,GEE,130.7578,132.2348,1.1296
2003,11,Cerrado,psn_g_c_m2,GEE,69.218,69.245,0.039
2003,11,Caatinga,psn_g_c_m2,GEE,60.1874,60.4054,0.3623
2004,11,Mata Atlântica,psn_g_c_m2,GEE,141.3101,142.374,0.7529
2004,11,Cerrado,psn_g_c_m2,GEE,71.0707,71.0772,0.0091
2004,11,Caatinga,psn_g_c_m2,GEE,70.2317,70.2078,-0.0341
2005,11,Mata Atlântica,psn_g_c_m2,GEE,122.8057,123.6843,0.7155
2005,11,Cerrado,psn_g_c_m2,GEE,84.7962,84.9838,0.2213
2005,11,Caatinga,psn_g_c_m2,GEE,77.7954,77.7395,-0.0719
2006,11,Mata Atlântica,psn_g_c_m2,GEE,155.2218,156.3007,0.6951
2006,11,Cerrado,psn_g_c_m2,GEE,126.5548,126.8309,0.2182
2006,11,Caatinga,psn_g_c_m2,GEE,112.4457,112.408,-0.0335
2007,11,Mata Atlântica,psn_g_c_m2,GEE,117.6799,118.7555,0.914
2007,11,Cerrado,psn_g_c_m2,GEE,42.7077,42.5335,-0.4079
2007,11,Caatinga,psn_g_c_m2,GEE,51.2243,51.0423,-0.3552
2008,11,Mata Atlântica,psn_g_c_m2,GEE,95.9705,96.5806,0.6357
2008,11,Cerrado,psn_g_c_m2,GEE,72.4355,72.3055,-0.1794
2008,11,Caatinga,psn_g_c_m2,GEE,53.1494,52.9952,-0.2901
2009,11,Mata Atlântica,psn_g_c_m2,GEE,154.378,155.82,0.934
2009,11,Cerrado,psn_g_c_m2,GEE,136.6081,136.097,-0.3742
2009,11,Caatinga,psn_g_c_m2,GEE,106.8245,106.6969,-0.1195
2010,11,Mata Atlântica,psn_g_c_m2,GEE,127.528,128.5437,0.7964
2010,11,Cerrado,psn_g_c_m2,GEE,97.6297,97.6284,-0.0013
2010,11,Caatinga,psn_g_c_m2,GEE,78.6737,78.6873,0.0172
2011,11,Mata Atlântica,psn_g_c_m2,GEE,147.7614,148.9891,0.8309
2011,11,Cerrado,psn_g_c_m2,GEE,118.954,118.9612,0.006
2011,11,Caatinga,psn_g_c_m2,GEE,108.561,108.4859,-0.0692
2012,11,Mata Atlântica,psn_g_c_m2,GEE,133.7942,134.419,0.467
2012,11,Cerrado,psn_g_c_m2,GEE,85.7348,85.5224,-0.2478
2012,11,Caatinga,psn_g_c_m2,GEE,83.3726,83.2785,-0.1128
2013,11,Mata Atlântica,psn_g_c_m2,GEE,140.9087,142.1509,0.8816
2013,11,Cerrado,psn_g_c_m2,GEE,91.173,91.3783,0.2252
2013,11,Caatinga,psn_g_c_m2,GEE,60.8125,60.8842,0.1179
2014,11,Mata Atlântica,psn_g_c_m2,GEE,139.9586,141.1724,0.8672
2014,11,Cerrado,psn_g_c_m2,GEE,97.0813,97.5078,0.4393
2014,11,Caatinga,psn_g_c_m2,GEE,96.9173,97.2588,0.3523
2015,11,Mata Atlântica,psn_g_c_m2,GEE,89.4041,89.8696,0.5207
2015,11,Cerrado,psn_g_c_m2,GEE,62.2044,62.0924,-0.18
2015,11,Caatinga,psn_g_c_m2,GEE,35.1692,34.9405,-0.6502
2016,11,Mata Atlântica,psn_g_c_m2,GEE,121.8979,122.6866,0.647
2016,11,Cerrado,psn_g_c_m2,GEE,95.0034,94.4085,-0.6262
2016,11,Caatinga,psn_g_c_m2,GEE,80.182,79.8769,-0.3805
2017,11,Mata Atlântica,psn_g_c_m2,GEE,121.3256,122.1645,0.6914
2017,11,Cerrado,psn_g_c_m2,GEE,92.6114,91.9629,-0.7003
2017,11,Caatinga,psn_g_c_m2,GEE,73.6934,73.291,-0.546
2018,11,Mata Atlântica,psn_g_c_m2,GEE,120.4506,121.2457,0.6601
2018,11,Cerrado,psn_g_c_m2,GEE,110.4182,110.1548,-0.2386
2018,11,Caatinga,psn_g_c_m2,GEE,78.2676,78.249,-0.0238
2019,11,Mata Atlântica,psn_g_c_m2,GEE,117.9688,118.619,0.5511
2019,11,Cerrado,psn_g_c_m2,GEE,73.2782,72.9269,-0.4794
2019,11,Caatinga,psn_g_c_m2,GEE,47.8289,47.2758,-1.1565
2020,11,Mata Atlântica,psn_g_c_m2,GEE,157.8882,158.9291,0.6593
2020,11,Cerrado,psn_g_c_m2,GEE,119.4073,119.4836,0.0639
2020,11,Caatinga,psn_g_c_m2,GEE,115.3222,115.2409,-0.0705
2001,12,Mata Atlântica,psn_g_c_m2,GEE,132.3167,133.3912,0.8121
2001,12,Cerrado,psn_g_c_m2,GEE,86.2603,86.6999,0.5097
2001,12,Caatinga,psn_g_c_m2,GEE,71.2313,71.4924,0.3665
2002,12,Mata Atlântica,psn_g_c_m2,GEE,97.5204,98.3714,0.8726
2002,12,Cerrado,psn_g_c_m2,GEE,62.9086,63.0327,0.1972
2002,12,Caatinga,psn_g_c_m2,GEE,59.401,59.5637,0.2739
2003,12,Mata Atlântica,psn_g_c_m2,GEE,103.0807,104.2562,1.1403
2003,12,Cerrado,psn_g_c_m2,GEE,72.3686,72.4919,0.1703
2003,12,Caatinga,psn_g_c_m2,GEE,44.1799,44.2541,0.1678
2004,12,Mata Atlântica,psn_g_c_m2,GEE,144.3258,145.3281,0.6945
2004,12,Cerrado,psn_g_c_m2,GEE,93.9069,94.0694,0.1731
2004,12,Caatinga,psn_g_c_m2,GEE,83.0884,83.1042,0.019
2005,12,Mata Atlântica,psn_g_c_m2,GEE,136.6099,137.5949,0.721
2005,12,Cerrado,psn_g_c_m2,GEE,97.8882,97.9149,0.0272
