ano;mes;ONI;FMA_PSN;Cerrado_PSN;Caatinga_PSN;FMA_Evap;Cerrado_Evap;Caatinga_Evap;FMA_PET;Cerrado_PET;Caatinga_PET;FMA_IDA;Cerrado_IDA;Caatinga_IDA;FMA_Temp;Cerrado_Temp;Caatinga_Temp;FMA_Precip;Cerrado_Precip;Caatinga_Precip;FMA_AreaQueimada;Cerrado_AreaQueimada;Caatinga_AreaQueimada
2023;9;1,5;142,1113;33,381;42,4103;92,8065;27,4977;24,0841;210,9534;252,3079;248,028;0,4399;0,109;0,0971;28,1773;37,8655;35,6051;27,4001;10,5787;10,8124;1725,0;159200,0;59775,0
2023;10;1,74;119,6809;38,8737;34,889;87,9519;39,7086;24,1654;226,6746;242,7275;256,7722;0,388;0,1636;0,0941;31,8641;38,7774;37,7768;23,2603;34,2868;7,6566;7150,0;227175,0;118350,0
2023;11;1,9;113,2444;38,7775;28,4703;86,4963;41,8953;29,9254;250,1933;265,3821;264,8006;0,3457;0,1579;0,113;33,8259;37,6915;38,1635;15,3486;63,148;37,0456;39275,0;31450,0;24100,0
2023;12;1,99;90,8254;40,758;32,8023;78,6463;46,3767;31,7306;217,1317;221,4696;222,0613;0,3622;0,2094;0,1429;32,879;35,6335;36,2147;85,7138;94,1158;55,9401;16775,0;18825,0;15925,0
2024;1;1,84;91,1168;96,8224;73,842;90,5586;91,2835;65,5133;205,5047;192,0975;210,2518;0,4407;0,4752;0,3116;30,6851;31,9217;33,1115;273,6038;272,0337;225,8716;3725,0;6900,0;1875,0
2024;2;1,53;130,7425;130,8513;121,7954;117,0616;118,0541;102,3041;207,5999;199,3592;215,2568;0,5639;0,5922;0,4753;27,785;27,9214;28,525;177,7887;200,2543;162,1859;0,0;10450,0;50,0
2024;3;1,18;132,1963;140,012;125,0176;123,8018;116,4082;113,7391;235,865;232,8266;243,8622;0,5249;0,5;0,4664;28,3482;29,5964;28,8499;69,6629;97,4008;46,0212;0,0;46200,0;5000,0
2024;4;0,77;136,5176;130,1207;115,8023;122,5515;104,1081;103,0055;200,0542;205,7343;210,7177;0,6126;0,506;0,4888;26,3951;29,2096;27,6384;142,244;89,9142;83,6508;0,0;14825,0;200,0
2024;5;0,43;131,295;105,0346;108,9349;108,8932;69,6544;74,3615;175,2921;193,8739;189,3161;0,6212;0,3593;0,3928;25,9982;29,5331;27,7851;48,6356;2,0889;22,5076;0,0;7775,0;525,0
2024;6;0,18;132,6019;89,2582;96,3152;96,7646;44,1601;51,7149;150,3128;183,8388;173,3166;0,6438;0,2402;0,2984;23,7557;28,2009;26,3553;86,515;3,8901;35,8393;550,0;9575,0;3900,0
2024;7;0,06;130,6866;79,3255;90,449;82,3295;32,0156;37,7941;150,9018;196,4249;183,2316;0,5456;0,163;0,2063;23,6465;28,7416;26,4129;34,6308;0,6758;15,0394;600,0;14200,0;4400,0
2024;8;-0,04;144,8861;48,2179;70,6383;89,6206;23,1336;30,3009;175,5784;228,7685;212,2694;0,5104;0,1011;0,1427;24,8303;32,3251;29,5603;45,9278;1,6479;16,8086;1550,0;98175,0;16075,0
2024;9;-0,12;142,8133;20,0658;57,0734;87,7044;16,4084;24,8506;211,5537;256,714;245,452;0,4146;0,0639;0,1012;27,27;36,3239;32,6424;18,9709;0,5446;2,8441;1700,0;415250,0;21500,0
2024;10;-0,19;117,9204;30,5643;41,3372;89,8158;32,2698;31,8823;215,4577;228,8901;248,2231;0,4169;0,141;0,1284;29,9619;35,7976;35,3626;46,3587;118,4648;42,1722;1750,0;252550,0;28000,0
2024;11;-0,29;134,9953;94,9361;71,1503;105,8382;83,4999;66,8253;228,2082;219,4646;238,06;0,4638;0,3805;0,2807;29,0111;31,9762;32,7289;144,7655;206,1344;102,6643;1025,0;53125,0;2475,0
2024;12;-0,43;120,8973;83,2495;57,8838;98,5217;85,0017;61,3628;226,0377;202,1269;231,7359;0,4359;0,4205;0,2648;28,9876;30,6188;32,6396;27,8037;120,6283;30,5499;4175,0;2050,0;9600,0
2025;1;-0,46;116,5939;113,1227;82,6815;101,2296;102,0424;69,8028;202,4796;192,8818;211,8512;0,4999;0,529;0,3295;28,3637;27,9251;29,6499;114,8697;216,5941;131,9072;850,0;3625,0;450,0
2025;2;-0,22;162,5584;138,6054;111,0613;108,0214;106,7813;85,5591;244,0271;230,0279;246,8461;0,4427;0,4642;0,3466;26,5991;27,6365;28,4504;51,4994;57,5989;24,3758;0,0;10400,0;100,0
2025;3;-0,08;139,0962;78,5307;69,7134;105,3423;68,0898;55,7865;230,9426;233,0912;242,0113;0,4561;0,2921;0,2305;26,3057;29,3642;29,788;51,6546;69,2327;20,3321;0,0;18400,0;2025,0
2025;4;0,02;113,4156;90,1775;68,4308;101,914;77,3947;57,1771;197,4758;208,0822;217,8298;0,5161;0,3719;0,2625;26,4468;28,1957;30,3743;86,2296;72,286;56,6659;0,0;2625,0;225,0
2025;5;-0,04;142,6149;117,6235;107,1164;104,0607;68,4502;60,4812;160,6404;186,9037;182,2066;0,6478;0,3662;0,3319;23,6382;26,3517;26,6377;127,9292;25,3051;80,2584;1975,0;14750,0;1075,0
2025;6;-0,02;143,5284;84,7022;89,081;89,6347;38,7588;39,7323;143,9232;184,7737;173,1551;0,6228;0,2098;0,2295;22,5139;26,2287;25,7821;40,7939;0,707;23,495;1350,0;17800,0;2075,0
2025;7;-0,11;153,7669;79,4404;87,3908;87,1631;27,2678;33,1813;144,2506;195,9982;179,3899;0,6042;0,1391;0,185;22,0856;27,1017;25,8838;37,7792;0,679;14,2213;3000,0;39725,0;4625,0
2025;8;-0,26;150,5593;50,3767;70,8081;80,9974;20,8007;25,9622;171,5607;231,2444;212,3732;0,4721;0,09;0,1222;22,7813;29,3503;27,6707;32,4958;2,3065;13,7302;825,0;114375,0;25375,0
2025;9;-0,43;150,3856;19,3704;54,984;79,0542;15,7058;21,0891;207,28;263,2997;246,1377;0,3814;0,0597;0,0857;25,1683;33,5595;30,8077;33,4725;4,0557;10,4799;2725,0;330000,0;69175,0
2025;10;-0,57;134,5004;23,3365;46,0701;83,0114;21,2525;23,1219;215,346;250,7405;250,7562;0,3855;0,0848;0,0922;26,2922;35,1868;33,3615;;;;2175,0;309600,0;41300,0
2025;11;-0,61;133,1841;84,4095;75,4927;100,5829;74,6588;57,6409;195,8489;180,17;209,5345;0,5136;0,4144;0,2751;26,3084;31,9654;31,5094;;;;250,0;41725,0;5025,0
2025;12;-0,6;144,3913;128,1676;99,7467;96,4697;100,2602;69,5261;198,0127;176,8393;206,5678;0,4872;0,567;0,3366;26,2234;28,7363;29,418;;;;50,0;21575,0;4850,0
